state,county,tract,P0010001,P0030002,P0050003,P0040003,P0030004,P0060004,P0030005,P0030003,state,county,tract,geoid,tot_pop,pr_white,pr_hisp_lat,pr_native,pr_native+,pr_asian,pr_black_afr_am
02,170,000200,2050,1554,1509,84,265,395,30,35,02,170,000200,02170000200,2050,0.7580487804878049,0.04097560975609756,0.12926829268292683,0.1926829268292683,0.014634146341463415,0.01707317073170732
02,170,000300,5614,4933,4862,148,196,418,66,43,02,170,000300,02170000300,5614,0.8786961168507303,0.026362664766654793,0.034912718204488775,0.07445671535447096,0.011756323477021732,0.0076594228713929464
02,170,000401,1912,1572,1537,64,128,266,11,7,02,170,000401,02170000401,1912,0.8221757322175732,0.03347280334728033,0.06694560669456066,0.13912133891213388,0.005753138075313808,0.0036610878661087866
02,170,000402,2105,1913,1903,27,107,157,16,0,02,170,000402,02170000402,2105,0.9087885985748219,0.012826603325415678,0.0508313539192399,0.07458432304038004,0.007600950118764846,0.0
02,170,000501,1716,1443,1408,56,145,213,17,3,02,170,000501,02170000501,1716,0.8409090909090909,0.03263403263403263,0.0844988344988345,0.12412587412587413,0.009906759906759906,0.0017482517482517483
02,170,000502,1896,1650,1631,52,132,191,5,5,02,170,000502,02170000502,1896,0.870253164556962,0.027426160337552744,0.06962025316455696,0.10073839662447258,0.0026371308016877636,0.0026371308016877636
02,170,000601,4481,3828,3737,159,202,393,68,39,02,170,000601,02170000601,4481,0.8542735996429368,0.03548315108234769,0.04507922338763669,0.08770363758089712,0.015175184110689579,0.008703414416424905
02,170,000603,6131,5138,4954,290,320,681,89,53,02,170,000603,02170000603,6131,0.8380362094274996,0.04730060349045832,0.0521937693687816,0.11107486543793835,0.014516392105692383,0.008644593051704452
02,170,000604,4734,3892,3787,194,348,567,62,82,02,170,000604,02170000604,4734,0.8221377270806929,0.0409801436417406,0.07351077313054499,0.11977186311787072,0.01309674693705112,0.017321504013519222
02,170,000701,3362,2876,2812,105,189,353,24,12,02,170,000701,02170000701,3362,0.8554431885782272,0.031231409875074362,0.05621653777513385,0.1049970255800119,0.007138607971445568,0.003569303985722784
